YEAR,MONTH,DAY,HOUR,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),WIND CHILL CALCULATION
2022,9,22,18,12.3,5.1,61.0,19.0,10.253367224942938
2022,9,22,19,11.9,3.2,55.0,32.0,8.827554691302675
2022,9,22,20,10.5,1.8,55.0,19.0,8.007682868352699
2022,9,22,21,9.3,2.2,61.0,15.0,6.967296452240905
2022,9,22,22,8.3,2.9,69.0,11.0,6.346523238220283
2022,9,22,23,7.8,3.0,72.0,13.0,5.42022829754415
2022,9,22,24,7.9,2.5,69.0,18.0,4.8775695512222494
2022,9,23,1,6.2,2.5,77.0,9.0,4.251503617151554
2022,9,23,2,5.4,2.3,80.0,5.0,4.488027463643976
2022,9,23,3,6.3,2.9,79.0,7.0,4.866086088035143
2022,9,23,4,4.7,0.5,75.0,10.0,2.2577490913923777
2022,9,23,5,3.9,0.5,79.0,13.0,0.7004972895955892
2022,9,23,6,3.6,0.2,78.0,9.0,1.1938089100722675
2022,9,23,7,2.4,0.0,84.0,10.0,-0.4691697075393706
2022,9,23,8,4.3,1.3,81.0,7.0,2.558434109947992
2022,9,23,9,7.1,1.6,68.0,8.0,5.536927145922235
2022,9,23,10,8.6,1.1,59.0,17.0,5.862136135079069
2022,9,23,11,9.6,1.9,59.0,16.0,7.213421570559688
2022,9,23,12,11.4,3.2,57.0,10.0,10.20138211436747
2022,9,23,13,12.7,3.4,53.0,10.0,11.74268404419846
2022,9,23,14,14.0,3.5,49.0,9.0,13.424587738389407
2022,9,23,15,15.8,3.5,44.0,9.0,15.541453304828917
2022,9,23,16,16.1,2.5,40.0,15.0,15.290700700240343
2022,9,23,17,15.9,3.5,43.0,7.0,15.942815582853484
2022,9,23,18,15.3,3.0,43.0,9.0,14.953435091929054
2022,9,23,19,13.1,2.8,49.0,7.0,12.712102813531466
2022,9,23,20,11.9,3.3,55.0,5.0,11.803478245353991
2022,9,23,21,9.5,3.8,67.0,14.0,7.340839411570483
2022,9,23,22,8.9,3.6,69.0,9.0,7.42680196681081
2022,9,23,23,9.1,3.8,69.0,7.0,8.096798857357161
2022,9,23,24,5.4,3.7,89.0,7.0,3.827642697895925
2022,9,24,1,5.5,4.4,93.0,4.0,5.017528503505863
2022,9,24,2,6.0,4.5,90.0,4.0,5.571260034825606
2022,9,24,3,6.8,4.3,84.0,4.0,6.457230484937199
2022,9,24,4,5.4,4.1,91.0,8.0,3.555550177618743
2022,9,24,5,4.8,3.4,90.0,8.0,2.8562406593939818
2022,9,24,6,4.8,3.9,94.0,4.0,4.24230435965822
2022,9,24,7,5.1,3.8,91.0,3.0,5.099492570134473
2022,9,24,8,5.0,4.4,96.0,0.0,16.182499999999997
2022,9,24,9,9.7,7.2,84.0,10.0,8.18583343689618
2022,9,24,10,11.0,6.5,74.0,3.0,11.502153241417812
2022,9,24,11,13.5,5.3,57.0,6.0,13.373773457187973
2022,9,24,12,15.1,6.2,55.0,9.0,14.718227806769104
2022,9,24,13,15.9,6.3,52.0,3.0,16.819617188754815
2022,9,24,14,16.1,6.2,52.0,3.0,17.036656533544086
2022,9,24,15,15.9,6.8,54.0,10.0,15.536658025320891
2022,9,24,16,15.3,7.7,60.0,14.0,14.401275488933637
2022,9,24,17,14.8,8.7,67.0,12.0,13.99707608589386
2022,9,24,18,14.2,9.3,72.0,9.0,13.659795023549352
2022,9,24,19,13.7,9.3,75.0,7.0,13.404398406957611
2022,9,24,20,13.5,9.2,75.0,7.0,13.1736332091489
2022,9,24,21,13.5,9.3,76.0,10.0,12.691177539479073
2022,9,24,22,13.2,9.6,78.0,8.0,12.64657391454064
2022,9,24,23,13.4,9.6,77.0,9.0,12.718965882909576
2022,9,24,24,13.7,9.7,77.0,10.0,12.928300913299218
2022,9,25,1,12.7,10.0,84.0,9.0,11.895740384849766
2022,9,25,2,12.6,10.3,86.0,8.0,11.94726439631588
2022,9,25,3,11.8,10.1,89.0,5.0,11.6909328487123
2022,9,25,4,11.7,10.6,93.0,8.0,10.89830011897874
2022,9,25,5,12.7,11.2,91.0,6.0,12.461263081288685
2022,9,25,6,12.8,12.4,97.0,8.0,12.18036756905747
2022,9,25,7,12.8,12.6,99.0,7.0,12.365955016818395
2022,9,25,8,13.8,13.6,99.0,7.0,13.519781005861969
2022,9,25,9,14.5,14.3,99.0,0.0,22.00125
2022,9,25,10,14.9,13.8,93.0,4.0,15.42768129231706
2022,9,25,11,15.3,14.3,94.0,7.0,15.25051998942734
2022,9,25,12,15.3,14.3,94.0,10.0,14.825287903860438
2022,9,25,13,16.9,14.8,87.0,14.0,16.34898199303381
2022,9,25,14,18.4,13.5,73.0,12.0,18.326370425018347
2022,9,25,15,18.3,14.2,76.0,16.0,17.917705922095443
2022,9,25,16,18.0,14.2,78.0,23.0,17.154234694014274
2022,9,25,17,18.2,13.4,73.0,16.0,17.794668170928365
2022,9,25,18,15.1,12.9,86.0,15.0,14.066670663769834
2022,9,25,19,14.5,12.2,86.0,15.0,13.332252641887532
2022,9,25,20,13.8,12.0,89.0,10.0,13.046862600209296
2022,9,25,21,13.5,12.0,91.0,8.0,12.996228673653023
2022,9,25,22,11.8,11.2,96.0,9.0,10.837307601630014
2022,9,25,23,12.3,11.4,95.0,14.0,10.7493257937458
2022,9,25,24,11.9,10.5,91.0,14.0,10.262399167720757
2022,9,26,1,10.1,8.9,93.0,13.0,8.20365940479586
2022,9,26,2,10.2,8.9,92.0,17.0,7.840376211950696
2022,9,26,3,10.0,8.9,93.0,18.0,7.486046752022813
2022,9,26,4,9.2,8.5,95.0,12.0,7.262618225033541
2022,9,26,5,9.4,8.8,95.0,17.0,6.851256173514882
2022,9,26,6,9.2,8.6,96.0,16.0,6.721270565891376
2022,9,26,7,8.6,8.0,96.0,12.0,6.541069168512793
2022,9,26,8,8.6,8.2,98.0,11.0,6.704850338660767
2022,9,26,9,11.0,9.6,91.0,31.0,7.716821777439684
2022,9,26,10,12.7,10.1,84.0,26.0,10.230218394877856
2022,9,26,11,14.1,9.3,73.0,29.0,11.851063068496154
2022,9,26,12,14.9,8.8,66.0,27.0,12.99113488857778
2022,9,26,13,14.9,9.3,69.0,29.0,12.884709896370053
2022,9,26,14,13.1,11.0,87.0,28.0,10.618267239571002
2022,9,26,15,14.1,10.1,77.0,24.0,12.146484389975152
2022,9,26,16,13.1,10.6,85.0,23.0,10.94438361328326
2022,9,26,17,13.8,10.3,79.0,28.0,11.520044877897236
2022,9,26,18,13.6,10.2,80.0,22.0,11.648004943516824
2022,9,26,19,13.1,10.5,84.0,22.0,11.01666702864333
2022,9,26,20,11.9,9.6,85.0,23.0,9.423603756777707
2022,9,26,21,11.5,9.8,89.0,23.0,8.916677137942521
2022,9,26,22,11.4,10.0,91.0,26.0,8.56584336178734
2022,9,26,23,11.2,10.1,93.0,21.0,8.701841756443969
2022,9,26,24,11.2,10.4,94.0,18.0,8.976605152480284
2022,9,27,1,11.0,9.9,93.0,18.0,8.728178752404041
2022,9,27,2,10.7,9.8,94.0,17.0,8.458576235973078
2022,9,27,3,10.8,10.2,96.0,16.0,8.68987458456462
2022,9,27,4,11.0,10.3,95.0,18.0,8.728178752404041
2022,9,27,5,11.0,10.5,97.0,16.0,8.935950086898778
2022,9,27,6,11.4,10.7,95.0,18.0,9.225031552556526
2022,9,27,7,11.4,10.5,94.0,18.0,9.225031552556526
2022,9,27,8,11.1,10.5,96.0,20.0,8.664257501908414
2022,9,27,9,12.0,10.6,91.0,21.0,9.708125280495224
2022,9,27,10,12.9,11.0,88.0,22.0,10.764131862693938
2022,9,27,11,12.4,11.4,94.0,17.0,10.560456317649184
2022,9,27,12,13.2,11.7,91.0,19.0,11.37620940323805
2022,9,27,13,14.4,11.2,81.0,9.0,13.895002308709296
2022,9,27,14,13.5,11.9,90.0,11.0,12.557526312522018
2022,9,27,15,13.3,12.1,92.0,19.0,11.500969645270844
2022,9,27,16,13.3,11.6,89.0,27.0,10.936201936043291
2022,9,27,17,13.5,10.8,83.0,23.0,11.451310232118448
2022,9,27,18,12.4,10.5,88.0,19.0,10.378127466975728
2022,9,27,19,12.2,10.5,89.0,21.0,9.959696161508042
2022,9,27,20,11.6,10.8,95.0,14.0,9.89720419820197
2022,9,27,21,11.5,10.9,96.0,13.0,9.8979218179056
2022,9,27,22,11.4,10.8,96.0,16.0,9.428101091567086
2022,9,27,23,11.1,10.8,98.0,12.0,9.54752357068258
2022,9,27,24,10.9,10.6,98.0,10.0,9.608573679817091
2022,9,28,1,10.6,10.2,97.0,9.0,9.426063890670344
2022,9,28,2,10.6,9.9,96.0,5.0,10.34038808901199
2022,9,28,3,10.4,9.9,96.0,6.0,9.83779575057824
2022,9,28,4,10.2,9.8,97.0,9.0,8.955649320350453
2022,9,28,5,10.2,9.5,95.0,9.0,8.955649320350453
2022,9,28,6,10.0,9.1,94.0,10.0,8.541518497626406
2022,9,28,7,9.8,8.9,94.0,9.0,8.485234750030568
2022,9,28,8,9.8,8.8,94.0,10.0,8.304395123806259
2022,9,28,9,10.7,9.3,91.0,10.0,9.371450305996936
2022,9,28,10,12.0,9.8,86.0,16.0,10.16632759856955
2022,9,28,11,12.5,9.4,81.0,10.0,11.505560670378308
2022,9,28,12,12.7,9.6,81.0,14.0,11.236252419770842
2022,9,28,13,13.7,9.5,76.0,9.0,13.071776810649489
2022,9,28,14,13.2,9.1,76.0,18.0,11.460869153242726
2022,9,28,15,13.9,9.1,73.0,17.0,12.415056389716334
2022,9,28,16,14.3,8.6,68.0,13.0,13.286446644125082
2022,9,28,17,13.1,8.3,72.0,16.0,11.519742861407405
2022,9,28,18,13.1,7.0,66.0,18.0,11.336655953204604
2022,9,28,19,11.8,7.2,73.0,23.0,9.29687210206891
2022,9,28,20,11.4,6.2,71.0,19.0,9.130525046647817
2022,9,28,21,11.1,6.4,73.0,15.0,9.170550517887817
2022,9,28,22,10.5,6.3,75.0,14.0,8.558155976633095
2022,9,28,23,10.2,5.9,75.0,13.0,8.324678148589415
2022,9,28,24,9.9,5.8,76.0,17.0,7.4694561975372675
2022,9,29,1,9.6,5.5,76.0,10.0,8.067271749986103
2022,9,29,2,9.2,6.0,80.0,5.0,8.764752536028293
2022,9,29,3,9.1,6.0,81.0,7.0,8.096798857357161
2022,9,29,4,8.9,5.6,80.0,8.0,7.6348557005965185
2022,9,29,5,8.6,5.7,82.0,8.0,7.285200941484137
2022,9,29,6,8.4,5.8,83.0,8.0,7.052097768742553
2022,9,29,7,8.5,5.2,80.0,5.0,7.976934759536448
2022,9,29,8,8.8,5.3,78.0,5.0,8.314570949461523
2022,9,29,9,10.6,5.9,72.0,9.0,9.426063890670344
2022,9,29,10,11.6,5.3,65.0,14.0,9.89720419820197
2022,9,29,11,12.2,5.1,62.0,12.0,10.870363507637284
2022,9,29,12,13.1,4.9,57.0,9.0,12.366154955169655
2022,9,29,13,14.2,5.7,56.0,10.0,13.5211093478496
2022,9,29,14,15.2,5.9,54.0,6.0,15.312858005973952
2022,9,29,15,14.9,5.0,51.0,7.0,14.788989593809909
2022,9,29,16,15.6,4.7,48.0,7.0,15.596667786140408
2022,9,29,17,15.4,3.9,46.0,7.0,15.365902588331696
2022,9,29,18,14.2,2.0,43.0,10.0,13.5211093478496
2022,9,29,19,11.8,-0.5,43.0,11.0,10.527006076692604
2022,9,29,20,10.2,0.2,50.0,8.0,9.150026323416837
2022,9,29,21,7.8,1.9,66.0,6.0,6.872137028905562
2022,9,29,22,7.7,0.5,60.0,3.0,7.9210040523949266
2022,9,29,23,6.9,1.2,67.0,5.0,6.176208413269364
2022,9,29,24,6.7,2.4,74.0,3.0,6.835807328448597
2022,9,30,1,7.2,4.3,82.0,0.0,17.53
2022,9,30,2,6.5,4.9,90.0,3.0,6.618767983659334
2022,9,30,3,4.5,3.0,90.0,4.0,3.910065440866373
2022,9,30,4,5.0,4.3,95.0,7.0,3.3661123022784936
2022,9,30,5,5.1,4.1,93.0,7.0,3.481494901182852
2022,9,30,6,5.4,4.3,92.0,10.0,3.087680899762909
2022,9,30,7,5.1,3.6,90.0,8.0,3.205895418506362
2022,9,30,8,6.0,4.2,88.0,5.0,5.163299843494131
2022,9,30,9,10.0,7.3,84.0,8.0,8.916923150675245
2022,9,30,10,12.0,6.7,70.0,9.0,11.072514886789955
2022,9,30,11,13.8,7.4,65.0,7.0,13.519781005861969
2022,9,30,12,14.8,6.5,57.0,7.0,14.673606994905551
2022,9,30,13,15.6,6.4,54.0,16.0,14.595686640584344
2022,9,30,14,15.9,3.9,44.0,16.0,14.96479989408558
2022,9,30,15,15.7,2.4,41.0,13.0,14.980709057234815
2022,9,30,16,16.2,2.4,39.0,14.0,15.49686039748998
2022,9,30,17,14.4,3.2,47.0,14.0,13.30569058037728
2022,9,30,18,13.5,4.6,55.0,12.0,12.433719796765573
2022,9,30,19,11.1,6.9,75.0,10.0,9.845697053637243
2022,9,30,20,10.0,7.1,82.0,6.0,9.381540562628594
2022,9,30,21,9.7,7.3,85.0,9.0,8.367631107450592
2022,9,30,22,9.2,7.0,86.0,9.0,7.779612894550727
2022,9,30,23,9.2,7.5,89.0,10.0,7.593025002345797
2022,9,30,24,9.4,7.4,87.0,12.0,7.503134577207123
2022,10,1,1,8.1,5.9,86.0,11.0,6.10763850459329
2022,10,1,2,7.9,4.6,80.0,11.0,5.868753770966306
2022,10,1,3,7.9,3.5,74.0,10.0,6.051723072514813
2022,10,1,4,7.5,3.1,74.0,9.0,5.780350970691194
2022,10,1,5,7.2,3.2,76.0,9.0,5.42754004295128
2022,10,1,6,8.1,4.4,77.0,13.0,5.7832845289248045
2022,10,1,7,7.9,5.5,85.0,9.0,6.250765541011089
2022,10,1,8,9.5,7.6,88.0,15.0,7.2121024595350045
2022,10,1,9,11.1,7.8,80.0,19.0,8.756244320549445
2022,10,1,10,13.0,8.1,72.0,18.0,11.212442753166483
2022,10,1,11,14.8,9.0,68.0,21.0,13.230117614674633
2022,10,1,12,16.4,8.6,59.0,26.0,14.967285796750858
2022,10,1,13,17.1,9.0,58.0,22.0,16.067370347631275
2022,10,1,14,16.2,6.8,53.0,29.0,14.564385991665135
2022,10,1,15,16.7,6.6,51.0,31.0,15.12310920583341
2022,10,1,16,16.3,5.3,48.0,23.0,14.999796563964736
2022,10,1,17,16.3,5.8,50.0,20.0,15.17900525549261
2022,10,1,18,15.4,7.6,60.0,22.0,13.9208214370614
2022,10,1,19,14.3,9.0,70.0,16.0,12.996195875412338
2022,10,1,20,12.7,9.7,82.0,12.0,11.471654388071238
2022,10,1,21,12.4,9.1,80.0,13.0,10.987090512047578
2022,10,1,22,13.9,9.5,75.0,22.0,12.02680769244092
2022,10,1,23,14.3,9.8,74.0,32.0,11.95438652336786
2022,10,1,24,13.8,9.3,74.0,40.0,10.92968638498316
2022,10,2,1,12.7,8.9,77.0,28.0,10.102965731956012
2022,10,2,2,12.0,7.5,74.0,36.0,8.73883225033178
2022,10,2,3,11.4,5.9,69.0,32.0,8.17613139295576
2022,10,2,4,10.9,4.9,66.0,28.0,7.784108947688558
2022,10,2,5,10.3,4.0,65.0,36.0,6.501666699565924
2022,10,2,6,9.4,3.4,66.0,30.0,5.7071420659028975
2022,10,2,7,8.8,3.2,68.0,36.0,4.5276970959489855
2022,10,2,8,8.2,3.0,69.0,35.0,3.802888644567374
2022,10,2,9,7.9,2.5,68.0,40.0,3.094844539826145
2022,10,2,10,8.7,2.7,66.0,37.0,4.334359377810064
2022,10,2,11,8.5,3.1,68.0,35.0,4.19673345909787
2022,10,2,12,10.1,3.4,63.0,35.0,6.297239136593827
2022,10,2,13,11.2,3.5,59.0,27.0,8.239102435841776
2022,10,2,14,12.0,2.6,52.0,32.0,8.957839350972055
2022,10,2,15,13.2,-0.2,40.0,29.0,10.688210387138014
2022,10,2,16,13.9,0.3,39.0,25.0,11.82829039012486
2022,10,2,17,13.3,2.1,47.0,27.0,10.936201936043291
2022,10,2,18,11.9,2.1,51.0,16.0,10.043289847402477
2022,10,2,19,8.1,2.0,65.0,10.0,6.2888464463349605
2022,10,2,20,7.8,2.1,67.0,5.0,7.1891169830446
2022,10,2,21,6.2,2.5,77.0,7.0,4.750703489130789
2022,10,2,22,6.3,2.0,74.0,9.0,4.369107259731524
2022,10,2,23,5.0,1.6,79.0,6.0,3.678350713258059
2022,10,2,24,5.5,3.1,85.0,9.0,3.428278119091746
2022,10,3,1,5.5,2.3,79.0,7.0,3.943025296800284
2022,10,3,2,4.6,2.0,83.0,10.0,2.1391874044823016
2022,10,3,3,5.0,2.7,85.0,8.0,3.0893438321355675
2022,10,3,4,4.7,2.3,85.0,9.0,2.4874489784519658
2022,10,3,5,2.0,0.6,90.0,5.0,0.6614839778264299
2022,10,3,6,3.4,0.8,83.0,8.0,1.2245184502028716
2022,10,3,7,3.5,-0.1,77.0,12.0,0.4079021880864362
2022,10,3,8,3.2,0.1,80.0,10.0,0.4793237877412379
2022,10,3,9,7.3,2.9,74.0,6.0,6.301818043968506
2022,10,3,10,10.1,3.9,65.0,12.0,8.344941809814664
2022,10,3,11,11.8,3.6,57.0,16.0,9.920252096235396
2022,10,3,12,12.9,2.6,50.0,16.0,11.273667359073253
2022,10,3,13,12.9,2.4,49.0,14.0,11.479715732783369
2022,10,3,14,13.6,4.5,54.0,16.0,12.134931617242794
2022,10,3,15,13.8,1.8,44.0,15.0,12.475431616358176
2022,10,3,16,14.4,0.6,39.0,15.0,13.20984963824048
2022,10,3,17,13.6,0.6,41.0,11.0,12.676968679335513
2022,10,3,18,12.3,2.2,50.0,11.0,11.12421791076008
2022,10,3,19,9.4,0.9,55.0,7.0,8.442946654070232
2022,10,3,20,7.9,1.3,63.0,3.0,8.138043397184195
2022,10,3,21,7.3,1.6,67.0,3.0,7.486925362816393
2022,10,3,22,7.2,0.4,62.0,3.0,7.378405690421763
2022,10,3,23,5.2,-0.7,66.0,8.0,3.3224470048771573
2022,10,3,24,5.4,-0.6,65.0,7.0,3.827642697895925
2022,10,4,1,7.1,-1.1,56.0,8.0,5.536927145922235
2022,10,4,2,3.9,0.2,77.0,5.0,2.7998465140185886
2022,10,4,3,3.3,0.8,84.0,5.0,2.1245741341684337
2022,10,4,4,1.6,0.3,92.0,0.0,14.1
2022,10,4,5,2.1,0.1,87.0,0.0,14.40625
2022,10,4,6,1.3,0.4,93.0,5.0,-0.1263337986654169
2022,10,4,7,5.3,0.6,72.0,8.0,3.4389985912479517
2022,10,4,8,3.4,0.9,84.0,5.0,2.237119530810125
2022,10,4,9,11.0,5.3,68.0,6.0,10.522178532502704
2022,10,4,10,13.7,3.9,51.0,7.0,13.404398406957611
2022,10,4,11,14.7,2.1,42.0,8.0,14.394847710102548
2022,10,4,12,15.1,2.1,41.0,7.0,15.01975479161862
2022,10,4,13,16.9,2.2,37.0,3.0,17.90481391270114
2022,10,4,14,17.9,-0.7,28.0,7.0,18.250467560940635
2022,10,4,15,18.9,2.2,33.0,4.0,19.857533542875014
2022,10,4,16,19.0,1.8,31.0,10.0,19.21207031953325
2022,10,4,17,16.6,4.7,45.0,11.0,16.26023968374036
2022,10,4,18,15.6,3.4,44.0,8.0,15.443811987439686
2022,10,4,19,14.1,0.5,39.0,7.0,13.865928802575043
2022,10,4,20,11.8,-0.9,41.0,4.0,11.994545798134643
2022,10,4,21,11.2,-0.7,44.0,6.0,10.750306126477524
2022,10,4,22,9.9,0.9,53.0,6.0,9.267476765641184
2022,10,4,23,9.0,2.1,62.0,5.0,8.53966174274491
2022,10,4,24,8.4,4.1,75.0,7.0,7.289120665026658
2022,10,5,1,8.2,4.5,78.0,7.0,7.05835546721794
2022,10,5,2,9.1,5.2,76.0,7.0,8.096798857357161
2022,10,5,3,7.5,4.2,80.0,5.0,6.851480793119519
2022,10,5,4,7.2,4.6,83.0,6.0,6.187754246981098
2022,10,5,5,6.6,3.5,80.0,7.0,5.212233884748219
2022,10,5,6,5.2,4.0,92.0,6.0,3.906478307232883
2022,10,5,7,4.8,3.7,92.0,7.0,3.135347104469779
2022,10,5,8,4.7,3.8,94.0,4.0,4.131558053394272
2022,10,5,9,10.7,7.2,79.0,5.0,10.45293348565368
2022,10,5,10,15.1,6.3,56.0,7.0,15.01975479161862
2022,10,5,11,17.4,7.3,51.0,9.0,17.423111586108476
2022,10,5,12,19.1,6.0,42.0,8.0,19.523117510417464
2022,10,5,13,20.6,4.8,35.0,11.0,21.037934356280157
2022,10,5,14,22.0,3.0,28.0,8.0,22.90311351517048
2022,10,5,15,23.1,5.7,32.0,13.0,23.936096097957726
2022,10,5,16,23.7,7.0,34.0,9.0,24.83214106864674
2022,10,5,17,23.2,7.6,36.0,13.0,24.05711484175128
2022,10,5,18,19.4,7.8,46.0,13.0,19.458402577596267
2022,10,5,19,15.6,8.2,61.0,12.0,14.959141494588186
2022,10,5,20,13.6,9.1,74.0,9.0,12.954173168069518
2022,10,5,21,12.3,9.5,83.0,10.0,11.268437296558158
2022,10,5,22,12.5,9.4,81.0,9.0,11.660533099689822
2022,10,5,23,11.6,8.2,80.0,9.0,10.602100316470072
2022,10,5,24,11.2,7.8,79.0,9.0,10.13168574615018
2022,10,6,1,9.5,7.1,85.0,8.0,8.33416521882128
2022,10,6,2,9.3,7.4,88.0,7.0,8.327564055165876
2022,10,6,3,10.2,8.3,88.0,7.0,9.366007445305094
2022,10,6,4,10.1,8.5,90.0,8.0,9.03347473704604
2022,10,6,5,10.6,8.8,89.0,7.0,9.827537840922526
2022,10,6,6,10.7,9.3,91.0,7.0,9.942920439826882
2022,10,6,7,10.7,10.0,95.0,7.0,9.942920439826882
2022,10,6,8,10.8,10.1,95.0,4.0,10.887082735495156
2022,10,6,9,12.6,11.9,95.0,8.0,11.94726439631588
2022,10,6,10,16.3,13.0,81.0,10.0,16.010904772961197
2022,10,6,11,18.9,11.5,61.0,16.0,18.65593242909791
2022,10,6,12,20.2,11.6,57.0,17.0,20.204376692398363
2022,10,6,13,21.4,10.6,50.0,19.0,21.6065492499269
2022,10,6,14,22.5,7.1,36.0,21.0,22.915596533667983
2022,10,6,15,21.7,6.6,37.0,24.0,21.81209417987348
2022,10,6,16,21.4,7.3,40.0,25.0,21.399123082360475
2022,10,6,17,21.1,7.2,40.0,20.0,21.19261856649341
2022,10,6,18,18.9,9.0,52.0,13.0,18.85330885862851
2022,10,6,19,16.7,11.1,69.0,16.0,15.9491019034222
2022,10,6,20,15.3,11.1,76.0,12.0,14.598366966327816
2022,10,6,21,13.1,10.4,84.0,10.0,12.216930791838765
2022,10,6,22,12.9,10.3,84.0,9.0,12.130947670009714
2022,10,6,23,11.5,9.8,90.0,10.0,10.31994380127755
2022,10,6,24,12.6,10.6,87.0,12.0,11.351396211984447
2022,10,7,1,13.5,10.2,81.0,28.0,11.133568747185995
2022,10,7,2,12.3,9.0,80.0,17.0,10.43681631284471
2022,10,7,3,11.5,9.5,87.0,14.0,9.77547254169571
2022,10,7,4,11.0,9.4,90.0,11.0,9.571467142184648
2022,10,7,5,10.8,8.6,86.0,17.0,8.582216240777557
2022,10,7,6,9.0,6.6,85.0,12.0,7.0221018728599605
2022,10,7,7,7.9,6.0,88.0,14.0,5.393132907470307
2022,10,7,8,7.2,4.6,84.0,13.0,4.694115834782833
2022,10,7,9,8.2,4.1,75.0,23.0,4.734532532552247
2022,10,7,10,8.2,3.7,73.0,17.0,5.367576115861162
2022,10,7,11,9.4,2.5,62.0,25.0,6.085790774783491
2022,10,7,12,9.2,1.7,60.0,18.0,6.492341151717835
2022,10,7,13,8.9,2.4,63.0,14.0,6.610449472532917
2022,10,7,14,9.2,2.2,61.0,22.0,6.092231292630088
2022,10,7,15,9.6,2.2,60.0,16.0,7.213421570559688
2022,10,7,16,9.8,2.3,60.0,16.0,7.459497072893846
2022,10,7,17,9.1,2.6,63.0,14.0,6.853912785545441
2022,10,7,18,8.3,2.4,66.0,23.0,4.861264187261045
2022,10,7,19,6.9,2.5,74.0,22.0,3.188076884212021
2022,10,7,20,7.2,1.5,67.0,22.0,3.56687963313612
2022,10,7,21,4.9,1.2,77.0,11.0,2.285482766561457
2022,10,7,22,3.9,1.0,81.0,8.0,1.80727638205684
2022,10,7,23,3.5,0.4,80.0,8.0,1.3410700365736663
2022,10,7,24,2.8,0.3,84.0,9.0,0.2529797694324875
2022,10,8,1,1.6,-0.1,88.0,11.0,-1.6561153382838742
2022,10,8,2,0.2,-0.6,94.0,10.0,-3.0775268195610432
2022,10,8,3,0.4,-0.3,95.0,12.0,-3.3201012706040967
2022,10,8,4,1.4,0.7,95.0,7.0,-0.7876612582783815
2022,10,8,5,2.2,1.4,94.0,7.0,0.1353995329564801
2022,10,8,6,1.9,1.3,96.0,5.0,0.5489385811847378
2022,10,8,7,1.5,1.1,97.0,7.0,-0.6722786593740245
2022,10,8,8,1.5,1.2,98.0,6.0,-0.3138821813013145
2022,10,8,9,4.6,3.5,93.0,11.0,1.927155666120972
2022,10,8,10,7.0,1.8,70.0,15.0,4.152027368358741
2022,10,8,11,8.6,0.5,57.0,22.0,5.334625794781897
2022,10,8,12,8.4,0.2,56.0,23.0,4.987995841969842
2022,10,8,13,8.0,0.9,61.0,26.0,4.212862506012149
2022,10,8,14,9.1,0.3,54.0,20.0,6.158585288991417
2022,10,8,15,9.0,0.5,55.0,19.0,6.136279237860838
2022,10,8,16,10.5,-1.0,45.0,27.0,7.3400692691079374
2022,10,8,17,10.7,-0.2,47.0,21.0,8.072914553911929
2022,10,8,18,9.8,-0.6,48.0,26.0,6.517381782599018
2022,10,8,19,8.4,0.0,56.0,18.0,5.49863555141286
2022,10,8,20,8.0,0.4,58.0,17.0,5.120296106252209
2022,10,8,21,7.1,0.4,62.0,19.0,3.76583463923781
2022,10,8,22,7.0,0.6,64.0,19.0,3.641074397205019
2022,10,8,23,6.9,0.6,64.0,22.0,3.188076884212021
2022,10,8,24,6.6,0.6,65.0,21.0,2.915711493149238
2022,10,9,1,6.0,0.6,68.0,19.0,2.393471976877109
2022,10,9,2,5.6,0.6,70.0,20.0,1.7736589163866676
2022,10,9,3,5.3,0.6,72.0,15.0,2.071176306358883
2022,10,9,4,5.1,1.0,75.0,14.0,1.9846465252949903
2022,10,9,5,5.6,1.3,74.0,14.0,2.593304807826299
2022,10,9,6,5.3,1.6,77.0,14.0,2.228109838307515
2022,10,9,7,4.5,1.3,79.0,13.0,1.4266097523569057
2022,10,9,8,5.4,1.5,76.0,14.0,2.3498414948137745
2022,10,9,9,8.1,2.8,69.0,14.0,5.636596220482825
2022,10,9,10,10.1,3.7,64.0,23.0,7.142433972019374
2022,10,9,11,12.6,4.8,59.0,17.0,10.807736327258135
2022,10,9,12,14.2,4.7,52.0,22.0,12.405610441365017
2022,10,9,13,14.8,4.1,48.0,23.0,13.0988217433328
2022,10,9,14,14.9,2.5,43.0,31.0,12.78428159686697
2022,10,9,15,15.3,2.3,41.0,22.0,13.7945538540867
2022,10,9,16,15.4,2.4,41.0,21.0,13.984830257713073
2022,10,9,17,15.2,3.3,45.0,14.0,14.27954383242737
2022,10,9,18,14.1,5.8,57.0,17.0,12.662336399325287
2022,10,9,19,12.6,6.3,65.0,13.0,11.22912799963468
2022,10,9,20,11.3,6.4,72.0,7.0,10.635216033253029
2022,10,9,21,10.3,6.6,78.0,8.0,9.266577909787632
2022,10,9,22,11.1,6.8,75.0,5.0,10.903115072220452
2022,10,9,23,10.8,7.0,77.0,5.0,10.565478882295375
2022,10,9,24,10.2,6.6,78.0,8.0,9.150026323416837
2022,10,10,1,10.1,5.9,75.0,9.0,8.83804567777048
2022,10,10,2,8.7,5.5,80.0,11.0,6.824292705474263
2022,10,10,3,8.5,6.3,86.0,8.0,7.168649355113347
2022,10,10,4,7.8,6.1,89.0,8.0,6.352788250517791
2022,10,10,5,8.1,6.6,90.0,7.0,6.942972868313581
